Stock Name,CTG,CTG,CTG,CTG,CTG,CTG,ACB,ACB,ACB,ACB,ACB,ACB,VCB,VCB,VCB,VCB,VCB,VCB,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,SP500,SP500,SP500,SP500,SP500,SP500,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,VNM,VNM,VNM,VNM,VNM,VNM,FPT,FPT,FPT,FPT,FPT,FPT,GAS,GAS,GAS,GAS,GAS,GAS,BID,BID,BID,BID,BID,BID
Stock Info,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
395,2016-08-08,11862.4,11862.4,11724.5,11862.4,290536.0,2016-08-08,4789.9,4789.9,4735.4,4789.9,255534.0,2016-08-08,27749.0,28018.0,27210.0,28018.0,600774.0,2016-07-27,26.07,26.09,25.69,25.74,369379264,2016-07-28,2166.1,2172.8,2159.7,2170.1,0.0,2016-07-28,5144.82,5160.16,5130.75,5154.98,424075424.0,2016-08-08,131667.0,132500.0,130833.0,131667.0,788616.0,2016-08-08,14317.3,14422.8,14282.1,14282.1,634174.0,2016-08-08,59500.0,60500.0,59000.0,60500.0,233810.0,2016-08-08,11619.7,11690.2,11408.5,11690.2,1951938.0
396,2016-08-09,11793.5,11931.4,11655.5,11655.5,560601.0,2016-08-09,4789.9,4817.1,4762.6,4789.9,119375.0,2016-08-09,28018.0,28557.0,27749.0,28557.0,311877.0,2016-07-28,25.71,26.11,25.7,26.09,159479360,2016-07-29,2168.8,2177.1,2163.5,2173.6,0.0,2016-07-29,5162.15,5175.81,5140.05,5162.13,571663488.0,2016-08-09,102257.0,104830.0,102257.0,104187.0,2745320.0,2016-08-09,14352.5,14387.6,14282.1,14387.6,625725.0,2016-08-09,60500.0,62000.0,60500.0,61500.0,155570.0,2016-08-09,11690.2,11760.6,11549.3,11619.7,653878.0
397,2016-08-10,11724.5,12000.4,11724.5,12000.4,584079.0,2016-08-10,4817.1,4817.1,4762.6,4817.1,500762.0,2016-08-10,28288.0,29096.0,28288.0,28826.0,534075.0,2016-07-29,26.05,26.14,25.92,26.05,110934752,2016-08-01,2173.2,2178.3,2166.2,2170.8,0.0,2016-08-01,5167.42,5199.13,5158.93,5184.2,420979136.0,2016-08-10,104830.0,106116.0,104187.0,105473.0,1928320.0,2016-08-10,14317.3,14458.0,14317.3,14458.0,546606.0,2016-08-10,61500.0,62000.0,61000.0,62000.0,282640.0,2016-08-10,11478.9,11901.4,11478.9,11901.4,1444054.0
398,2016-08-11,12000.4,12276.2,11931.4,12138.3,865553.0,2016-08-11,4817.1,4817.1,4789.9,4817.1,58930.0,2016-08-11,28826.0,30173.0,28826.0,30173.0,1270297.0,2016-08-01,26.1,26.54,26.1,26.51,152671488,2016-08-02,2169.9,2170.2,2147.6,2157.0,0.0,2016-08-02,5177.53,5181.02,5109.8,5137.73,470885344.0,2016-08-11,106116.0,108688.0,105473.0,108688.0,2422700.0,2016-08-11,14528.3,14704.2,14493.2,14704.2,1351300.0,2016-08-11,61000.0,62000.0,60500.0,62000.0,328430.0,2016-08-11,11901.4,12183.1,11760.6,12183.1,1545575.0
399,2016-08-12,12138.3,12207.3,11862.4,12069.3,515749.0,2016-08-12,4844.3,4871.5,4789.9,4817.1,178206.0,2016-08-12,29904.0,30173.0,28826.0,29365.0,570232.0,2016-08-02,26.51,26.52,26.0,26.12,135266224,2016-08-03,2156.8,2163.8,2152.6,2163.8,0.0,2016-08-03,5133.24,5159.74,5128.44,5159.74,415746912.0,2016-08-12,110618.0,112547.0,108045.0,108045.0,4568710.0,2016-08-12,14774.6,14915.3,14598.7,14633.9,1218204.0,2016-08-12,64000.0,65500.0,63000.0,63000.0,485930.0,2016-08-12,12042.3,12183.1,11831.0,12042.3,546848.0
400,2016-08-15,12069.3,12069.3,11862.4,12069.3,358865.0,2016-08-15,4789.9,4817.1,4762.6,4762.6,146731.0,2016-08-15,28826.0,29635.0,28826.0,29365.0,285228.0,2016-08-03,26.2,26.46,26.19,26.45,120810560,2016-08-04,2163.5,2168.2,2159.1,2164.2,0.0,2016-08-04,5158.02,5174.0,5145.39,5166.25,398608576.0,2016-08-15,108045.0,109332.0,107402.0,108688.0,1648790.0,2016-08-15,14633.9,14669.0,14598.7,14633.9,649250.0,2016-08-15,63000.0,64500.0,63000.0,64000.0,261300.0,2016-08-15,11901.4,12042.3,11831.0,12042.3,795910.0
401,2016-08-16,11931.4,12069.3,11931.4,11931.4,410390.0,2016-08-16,4762.6,4898.7,4762.6,4844.3,391474.0,2016-08-16,29096.0,29635.0,28826.0,29096.0,884176.0,2016-08-04,26.39,26.5,26.32,26.47,109634600,2016-08-05,2168.8,2182.9,2168.8,2182.9,0.0,2016-08-05,5190.71,5227.23,5186.24,5221.12,439904064.0,2016-08-16,108688.0,109975.0,108688.0,108688.0,1564600.0,2016-08-16,14774.6,15126.4,14633.9,15020.8,4464247.0,2016-08-16,64500.0,65000.0,63000.0,63500.0,398420.0,2016-08-16,12042.3,12042.3,11831.0,11901.4,1041300.0
402,2016-08-17,12000.4,12000.4,11862.4,11931.4,340434.0,2016-08-17,4844.3,4844.3,4789.9,4817.1,430937.0,2016-08-17,29096.0,29096.0,28018.0,28557.0,1094488.0,2016-08-05,26.57,26.91,26.55,26.87,162213600,2016-08-08,2183.8,2185.4,2177.8,2180.9,0.0,2016-08-08,5223.54,5228.4,5202.18,5213.14,370897792.0,2016-08-17,109332.0,110618.0,108688.0,109975.0,1922730.0,2016-08-17,15020.8,15302.2,14950.5,15196.7,3127284.0,2016-08-17,63500.0,64000.0,63000.0,63500.0,416560.0,2016-08-17,11901.4,11971.8,11760.6,11901.4,358696.0
403,2016-08-18,11931.4,12000.4,11862.4,11931.4,348023.0,2016-08-18,4817.1,4898.7,4789.9,4789.9,418205.0,2016-08-18,29096.0,29635.0,28557.0,28557.0,995352.0,2016-08-08,26.88,27.09,26.79,27.09,112148880,2016-08-09,2182.2,2187.7,2178.6,2181.7,0.0,2016-08-09,5216.21,5238.54,5214.95,5225.48,358067936.0,2016-08-18,110618.0,111904.0,109975.0,111904.0,3046420.0,2016-08-18,15196.7,15478.1,15126.4,15161.5,2410482.0,2016-08-18,63500.0,63500.0,61500.0,62000.0,395590.0,2016-08-18,11831.0,11831.0,11619.7,11760.6,1689771.0
404,2016-08-19,11862.4,11931.4,11724.5,11793.5,778186.0,2016-08-19,4789.9,4789.9,4762.6,4789.9,464139.0,2016-08-19,28557.0,29365.0,28557.0,28826.0,431632.0,2016-08-09,27.06,27.23,27.0,27.2,105260816,2016-08-10,2182.8,2183.4,2172.0,2175.5,0.0,2016-08-10,5227.95,5227.96,5193.8,5204.59,380407616.0,2016-08-19,114537.0,116117.0,112168.0,112957.0,4233400.0,2016-08-19,15231.9,15231.9,14915.3,14915.3,1529439.0,2016-08-19,63500.0,65500.0,62500.0,64500.0,666770.0,2016-08-19,11760.6,11760.6,11478.9,11690.2,2552440.0
405,2016-08-22,11862.4,11862.4,11793.5,11862.4,640043.0,2016-08-22,4762.6,4789.9,4762.6,4762.6,238797.0,2016-08-22,29635.0,29635.0,28826.0,28826.0,804282.0,2016-08-10,27.18,27.23,26.94,27.0,96034016,2016-08-11,2178.0,2188.4,2178.0,2185.8,0.0,2016-08-11,5222.15,5235.29,5211.25,5228.4,344257920.0,2016-08-22,112957.0,113747.0,110588.0,110588.0,1531460.0,2016-08-22,15131.5,15167.5,14951.3,14951.3,2180490.0,2016-08-22,64500.0,66500.0,64500.0,65500.0,462840.0,2016-08-22,11549.3,11690.2,11549.3,11619.7,1582162.0
406,2016-08-23,11862.4,11862.4,11793.5,11793.5,312903.0,2016-08-23,4762.6,4789.9,4735.4,4789.9,369365.0,2016-08-23,28557.0,29096.0,28288.0,28557.0,963502.0,2016-08-11,27.13,27.23,26.96,26.98,109938024,2016-08-12,2183.7,2186.3,2179.4,2184.1,0.0,2016-08-12,5219.66,5233.34,5215.55,5232.9,338977024.0,2016-08-23,110588.0,112957.0,109798.0,112957.0,1289420.0,2016-08-23,15059.4,15095.4,14915.3,15023.4,1024066.0,2016-08-23,64500.0,64500.0,63000.0,63500.0,280550.0,2016-08-23,11549.3,11619.7,11478.9,11619.7,1136144.0
407,2016-08-24,11793.5,11931.4,11793.5,11931.4,551359.0,2016-08-24,4789.9,4817.1,4762.6,4762.6,196556.0,2016-08-24,28826.0,29365.0,28826.0,29096.0,474111.0,2016-08-12,26.95,27.11,26.95,27.05,74641736,2016-08-15,2186.1,2193.8,2186.1,2190.2,0.0,2016-08-15,5242.18,5271.36,5241.14,5262.02,350647136.0,2016-08-24,113747.0,115327.0,112957.0,114537.0,1408780.0,2016-08-24,15059.4,15275.6,15059.4,15131.5,1729741.0,2016-08-24,63500.0,64500.0,63500.0,63500.0,212080.0,2016-08-24,11619.7,11619.7,11408.5,11478.9,2027828.0
408,2016-08-25,11931.4,11931.4,11793.5,11793.5,223316.0,2016-08-25,4789.9,4844.3,4762.6,4844.3,316210.0,2016-08-25,29096.0,29365.0,28826.0,29096.0,781268.0,2016-08-15,27.04,27.39,27.02,27.37,103472832,2016-08-16,2186.2,2186.2,2178.1,2178.2,0.0,2016-08-16,5247.96,5248.26,5226.78,5227.11,385302336.0,2016-08-25,114537.0,115327.0,112957.0,114537.0,730880.0,2016-08-25,15167.5,15311.6,15095.4,15275.6,1388170.0,2016-08-25,63000.0,63500.0,61500.0,62000.0,334400.0,2016-08-25,11478.9,11549.3,11338.0,11478.9,884415.0
409,2016-08-26,11862.4,12138.3,11862.4,12000.4,802993.0,2016-08-26,4762.6,4871.5,4762.6,4871.5,274663.0,2016-08-26,30173.0,30982.0,29904.0,30982.0,3138197.0,2016-08-16,27.41,27.56,27.3,27.34,135177792,2016-08-17,2177.8,2183.1,2168.5,2182.2,0.0,2016-08-17,5228.44,5230.09,5197.23,5228.66,361661216.0,2016-08-26,113747.0,115327.0,113747.0,115327.0,1153630.0,2016-08-26,15275.6,15635.8,15275.6,15491.7,5119338.0,2016-08-26,62000.0,63500.0,62000.0,63500.0,151110.0,2016-08-26,11549.3,11760.6,11478.9,11549.3,1631577.0
410,2016-08-29,12000.4,12069.3,11931.4,11931.4,277009.0,2016-08-29,4871.5,4871.5,4844.3,4844.3,491694.0,2016-08-29,32059.0,32598.0,30982.0,30982.0,2281325.0,2016-08-17,27.27,27.34,27.09,27.3,101423904,2016-08-18,2181.9,2187.0,2180.5,2187.0,0.0,2016-08-18,5226.45,5243.17,5221.84,5240.15,377744256.0,2016-08-29,115327.0,122436.0,115327.0,119277.0,3946850.0,2016-08-29,15563.8,15671.9,15347.6,15347.6,2300172.0,2016-08-29,63000.0,64000.0,63000.0,63000.0,201650.0,2016-08-29,11619.7,11690.2,11549.3,11619.7,1372943.0
411,2016-08-30,11931.4,12069.3,11931.4,12000.4,862030.0,2016-08-30,4844.3,4844.3,4844.3,4844.3,205257.0,2016-08-30,30443.0,30712.0,29635.0,29904.0,2671563.0,2016-08-18,27.31,27.4,27.25,27.27,87938816,2016-08-19,2184.2,2185.0,2175.1,2183.9,0.0,2016-08-19,5229.87,5245.81,5217.65,5238.38,408442144.0,2016-08-30,120067.0,120857.0,118487.0,120067.0,2103230.0,2016-08-30,15311.6,15455.7,15311.6,15347.6,1223283.0,2016-08-30,62000.0,64500.0,62000.0,64500.0,328260.0,2016-08-30,11549.3,11619.7,11478.9,11619.7,586352.0
412,2016-08-31,12000.4,12069.3,11931.4,12000.4,767357.0,2016-08-31,4871.5,4898.7,4844.3,4898.7,708558.0,2016-08-31,29904.0,30443.0,28826.0,29096.0,4467683.0,2016-08-19,27.19,27.42,27.09,27.34,101472288,2016-08-22,2181.6,2185.2,2176.0,2182.6,0.0,2016-08-22,5231.46,5252.13,5224.63,5244.6,347300672.0,2016-08-31,120857.0,123226.0,120857.0,123226.0,2530680.0,2016-08-31,15455.7,15996.1,15383.6,15816.0,7365972.0,2016-08-31,64000.0,64500.0,63500.0,64000.0,361250.0,2016-08-31,11549.3,11619.7,11478.9,11549.3,924309.0
413,2016-09-01,11862.4,12000.4,11793.5,11862.4,485405.0,2016-09-01,4898.7,4898.7,4871.5,4871.5,299091.0,2016-09-01,29365.0,29635.0,27749.0,28288.0,5904606.0,2016-08-22,27.21,27.27,26.96,27.13,103280920,2016-08-23,2187.8,2193.4,2186.8,2186.9,0.0,2016-08-23,5265.78,5275.74,5257.9,5260.08,350841920.0,2016-09-01,123226.0,123226.0,120067.0,121646.0,3156120.0,2016-09-01,15960.1,16212.3,15852.0,16032.1,4954128.0,2016-09-01,64000.0,64500.0,63000.0,63500.0,242130.0,2016-09-01,11549.3,11549.3,11338.0,11549.3,1132471.0
414,2016-09-05,11931.4,11931.4,11793.5,11793.5,405446.0,2016-09-05,4844.3,4844.3,4817.1,4844.3,289317.0,2016-09-05,28288.0,28288.0,26833.0,27210.0,7220896.0,2016-08-23,27.15,27.33,27.13,27.21,85030672,2016-08-24,2185.1,2186.7,2171.2,2175.4,0.0,2016-08-24,5254.42,5262.99,5205.64,5217.69,380494848.0,2016-09-05,121646.0,123226.0,119277.0,121646.0,3218950.0,2016-09-05,16032.1,16140.2,15888.0,16032.1,2227587.0,2016-09-05,63000.0,63500.0,62500.0,63000.0,307240.0,2016-09-05,11478.9,11549.3,11197.2,11549.3,1642934.0
415,2016-09-06,11931.4,11931.4,11724.5,11793.5,510147.0,2016-09-06,4844.3,4871.5,4844.3,4871.5,369673.0,2016-09-06,27479.0,27749.0,26941.0,27210.0,3176749.0,2016-08-24,27.14,27.19,26.92,27.01,94700320,2016-08-25,2173.3,2179.0,2169.7,2172.5,0.0,2016-08-25,5207.61,5230.59,5201.64,5212.2,338208480.0,2016-09-06,121646.0,121646.0,118487.0,118487.0,2079190.0,2016-09-06,15996.1,16140.2,15924.1,15924.1,3198415.0,2016-09-06,63000.0,64500.0,63000.0,64000.0,299840.0,2016-09-06,11338.0,11478.9,11338.0,11338.0,1042319.0
416,2016-09-07,11724.5,11931.4,11724.5,11862.4,236339.0,2016-09-07,4844.3,4871.5,4817.1,4844.3,137574.0,2016-09-07,27479.0,28018.0,26941.0,27210.0,2726134.0,2016-08-25,26.85,26.97,26.67,26.89,100344992,2016-08-26,2175.1,2187.9,2160.4,2169.0,0.0,2016-08-26,5219.05,5253.39,5191.86,5218.92,361694944.0,2016-09-07,117697.0,117697.0,112957.0,115327.0,4999800.0,2016-09-07,15888.0,15888.0,15671.9,15888.0,3076216.0,2016-09-07,63000.0,64000.0,62000.0,63000.0,341850.0,2016-09-07,11338.0,11408.5,11197.2,11338.0,1672188.0
417,2016-09-08,11931.4,11931.4,11793.5,11862.4,415320.0,2016-09-08,4817.1,4844.3,4789.9,4844.3,143020.0,2016-09-08,27479.0,27479.0,26941.0,27210.0,3272474.0,2016-08-26,26.85,26.99,26.58,26.73,111065168,2016-08-29,2170.2,2183.5,2170.2,2180.4,0.0,2016-08-29,5223.8,5245.12,5222.34,5232.33,324631232.0,2016-09-08,114537.0,116907.0,113747.0,116117.0,2745480.0,2016-09-08,15996.1,16644.6,15924.1,16428.4,7488194.0,2016-09-08,63000.0,65000.0,63000.0,64500.0,253060.0,2016-09-08,11478.9,11478.9,11267.6,11478.9,681221.0
418,2016-09-09,11931.4,12000.4,11862.4,12000.4,485869.0,2016-09-09,4708.2,4844.3,4708.2,4817.1,34734.0,2016-09-09,28199.0,29016.0,28051.0,28719.0,4279335.0,2016-08-29,26.66,26.86,26.57,26.7,99881200,2016-08-30,2179.4,2182.3,2170.4,2176.1,0.0,2016-08-30,5229.88,5241.62,5205.61,5222.99,374156512.0,2016-09-09,116907.0,116907.0,112957.0,112957.0,2090170.0,2016-09-09,16572.5,16752.7,16392.4,16464.5,4233932.0,2016-09-09,65000.0,66500.0,64500.0,64500.0,390520.0,2016-09-09,11408.5,11478.9,11408.5,11478.9,563311.0
419,2016-09-12,12000.4,12000.4,11793.5,11896.9,512084.0,2016-09-12,4789.9,4789.9,4735.4,4789.9,504466.0,2016-09-12,28645.0,28645.0,27457.0,27791.0,1318121.0,2016-08-30,26.45,26.62,26.38,26.5,99455776,2016-08-31,2173.6,2173.8,2161.3,2170.9,0.0,2016-08-31,5216.42,5219.89,5191.18,5213.22,486235136.0,2016-09-12,113747.0,115169.0,111299.0,111536.0,2618880.0,2016-09-12,16392.4,16428.4,16176.2,16212.3,2817111.0,2016-09-12,63000.0,63500.0,62500.0,63100.0,199240.0,2016-09-12,11549.3,11584.5,11338.0,11478.9,1026145.0
420,2016-09-13,11931.4,11931.4,11793.5,11827.9,215404.0,2016-09-13,4762.6,4789.9,4735.4,4762.6,281810.0,2016-09-13,27828.0,27828.0,26715.0,26715.0,2758559.0,2016-08-31,26.41,26.64,26.41,26.52,118649624,2016-09-01,2171.3,2173.6,2157.1,2170.9,0.0,2016-09-01,5218.28,5229.94,5189.36,5227.21,376348192.0,2016-09-13,111536.0,115169.0,109877.0,114458.0,2910970.0,2016-09-13,16212.3,16338.4,16032.1,16284.3,2658666.0,2016-09-13,62500.0,64000.0,62500.0,63500.0,159100.0,2016-09-13,11408.5,11478.9,11338.0,11408.5,600527.0
421,2016-09-14,11827.9,11827.9,11517.6,11586.6,542557.0,2016-09-14,4762.6,4762.6,4708.2,4735.4,556782.0,2016-09-14,26381.0,27754.0,26381.0,27086.0,1984691.0,2016-09-01,26.54,26.7,26.41,26.68,106806096,2016-09-02,2177.5,2184.9,2173.6,2180.0,0.0,2016-09-02,5249.66,5263.39,5231.02,5249.9,351350080.0,2016-09-14,113747.0,114142.0,112326.0,113747.0,1050960.0,2016-09-14,16266.3,16554.5,16212.3,16392.4,2962259.0,2016-09-14,63500.0,63700.0,62900.0,63500.0,183850.0,2016-09-14,11267.6,11338.0,11197.2,11197.2,820461.0
422,2016-09-15,11586.6,11793.5,11586.6,11690.0,392965.0,2016-09-15,4708.2,4735.4,4653.8,4708.2,590080.0,2016-09-15,27309.0,27531.0,26715.0,26715.0,915237.0,2016-09-02,26.93,27.0,26.7,26.93,107209800,2016-09-06,2181.6,2186.6,2175.1,2186.5,0.0,2016-09-06,5259.99,5275.91,5244.0,5275.91,421083264.0,2016-09-15,113826.0,114221.0,112562.0,112957.0,1734530.0,2016-09-15,16392.4,16392.4,16032.1,16140.2,2565880.0,2016-09-15,62500.0,63500.0,62500.0,63000.0,301400.0,2016-09-15,11197.2,11267.6,11091.6,11197.2,1152242.0
423,2016-09-16,11724.5,11724.5,11655.5,11690.0,201452.0,2016-09-16,4653.8,4708.2,4626.6,4708.2,441075.0,2016-09-16,26715.0,26789.0,25973.0,25973.0,9270753.0,2016-09-06,26.98,27.07,26.88,26.93,107521568,2016-09-07,2185.2,2187.9,2179.1,2186.2,0.0,2016-09-07,5274.23,5287.61,5261.92,5283.93,459358464.0,2016-09-16,112957.0,112957.0,109008.0,109008.0,7949560.0,2016-09-16,16032.1,16212.3,15996.1,16212.3,1974947.0,2016-09-16,63000.0,63200.0,62800.0,63200.0,104950.0,2016-09-16,11197.2,11197.2,10985.9,11162.0,954167.0
424,2016-09-19,11690.0,11827.9,11690.0,11793.5,658939.0,2016-09-19,4681.0,4708.2,4653.8,4653.8,145471.0,2016-09-19,26493.0,27346.0,26493.0,27198.0,1948861.0,2016-09-07,26.96,27.19,26.77,27.09,169457312,2016-09-08,2182.8,2184.9,2177.5,2181.3,0.0,2016-09-08,5269.96,5271.01,5248.41,5259.48,412373856.0,2016-09-19,110588.0,110588.0,107270.0,107428.0,3634180.0,2016-09-19,16356.4,16392.4,16140.2,16320.4,2180559.0,2016-09-19,63300.0,64000.0,63200.0,64000.0,127030.0,2016-09-19,11197.2,11232.4,11091.6,11126.8,462595.0
425,2016-09-20,11724.5,11793.5,11724.5,11759.0,328585.0,2016-09-20,4653.8,4708.2,4626.6,4653.8,433171.0,2016-09-20,27235.0,27903.0,26938.0,27791.0,1535424.0,2016-09-08,26.81,26.82,26.31,26.38,212008096,2016-09-09,2169.1,2169.1,2127.8,2127.8,0.0,2016-09-09,5217.95,5225.94,5125.91,5125.91,508590848.0,2016-09-20,106638.0,107428.0,105058.0,107428.0,3211410.0,2016-09-20,16392.4,16536.5,16284.3,16446.5,3173458.0,2016-09-20,63900.0,66000.0,63500.0,66000.0,221460.0,2016-09-20,11091.6,11267.6,10950.7,11267.6,1236558.0
426,2016-09-21,11759.0,11793.5,11724.5,11724.5,172063.0,2016-09-21,4653.8,4817.1,4653.8,4735.4,667019.0,2016-09-21,27457.0,27903.0,27457.0,27791.0,2220062.0,2016-09-09,26.16,26.43,25.78,25.78,186227936,2016-09-12,2120.9,2163.3,2119.1,2159.0,0.0,2016-09-12,5098.03,5217.88,5097.8,5211.89,464618048.0,2016-09-21,109008.0,109719.0,108218.0,108850.0,1752310.0,2016-09-21,16464.5,16536.5,16356.4,16392.4,2013641.0,2016-09-21,66000.0,67700.0,65600.0,67600.0,399860.0,2016-09-21,11126.8,11478.9,11126.8,11338.0,1207556.0
427,2016-09-22,11793.5,11793.5,11724.5,11724.5,423451.0,2016-09-22,4762.6,4762.6,4708.2,4708.2,191993.0,2016-09-22,28051.0,28422.0,27791.0,27828.0,2032923.0,2016-09-12,25.66,26.43,25.63,26.36,181171072,2016-09-13,2150.5,2150.5,2120.3,2127.0,0.0,2016-09-13,5181.14,5195.02,5131.27,5155.26,456694944.0,2016-09-22,109008.0,110193.0,108376.0,108376.0,1143560.0,2016-09-22,16392.4,17076.9,16392.4,16788.7,6514527.0,2016-09-22,68800.0,69000.0,67800.0,67800.0,240820.0,2016-09-22,11338.0,11478.9,11267.6,11302.8,632334.0
428,2016-09-23,11724.5,11793.5,11655.5,11655.5,248252.0,2016-09-23,4681.0,4735.4,4681.0,4735.4,199577.0,2016-09-23,27828.0,27940.0,27606.0,27717.0,1067731.0,2016-09-13,26.88,27.2,26.81,26.99,248704768,2016-09-14,2127.9,2141.3,2119.9,2125.8,0.0,2016-09-14,5160.21,5201.34,5159.55,5173.77,421651488.0,2016-09-23,108139.0,110904.0,107823.0,110588.0,2062560.0,2016-09-23,16860.8,17149.0,16860.8,17076.9,5381975.0,2016-09-23,67700.0,68600.0,67400.0,68600.0,162790.0,2016-09-23,11302.8,11302.8,11162.0,11302.8,947476.0
429,2016-09-26,11655.5,11724.5,11655.5,11655.5,284715.0,2016-09-26,4735.4,4735.4,4681.0,4681.0,202759.0,2016-09-26,27717.0,28162.0,27494.0,27903.0,1464146.0,2016-09-14,27.18,28.26,27.15,27.94,449361280,2016-09-15,2125.4,2151.3,2122.4,2147.3,0.0,2016-09-15,5178.1,5254.78,5176.25,5249.69,437680256.0,2016-09-26,110588.0,111457.0,110272.0,111378.0,1821660.0,2016-09-26,17149.0,17365.1,17149.0,17221.0,4475906.0,2016-09-26,68000.0,68500.0,67100.0,68500.0,261700.0,2016-09-26,11302.8,11302.8,11126.8,11232.4,975586.0
430,2016-09-27,11621.0,11862.4,11621.0,11827.9,976360.0,2016-09-27,4653.8,4735.4,4653.8,4708.2,413322.0,2016-09-27,27903.0,28682.0,27754.0,28645.0,2614639.0,2016-09-15,28.46,28.93,28.37,28.89,362452704,2016-09-16,2146.5,2146.5,2131.2,2139.2,0.0,2016-09-16,5238.71,5248.6,5218.97,5244.57,1112490240.0,2016-09-27,111378.0,111694.0,110588.0,110588.0,1288960.0,2016-09-27,17203.0,17221.0,17040.9,17221.0,4643725.0,2016-09-27,68500.0,69300.0,68100.0,69300.0,318780.0,2016-09-27,11126.8,11831.0,11126.8,11831.0,5658570.0
431,2016-09-28,11862.4,12138.3,11827.9,12000.4,1085953.0,2016-09-28,4681.0,4953.2,4681.0,4953.2,3530519.0,2016-09-28,28793.0,29090.0,28608.0,28941.0,2237619.0,2016-09-16,28.78,29.03,28.51,28.73,319547648,2016-09-19,2144.0,2153.6,2135.9,2139.1,0.0,2016-09-19,5263.55,5281.07,5222.91,5235.03,400155232.0,2016-09-28,110983.0,111141.0,110035.0,110588.0,1771320.0,2016-09-28,17167.0,17473.2,17149.0,17257.1,3868628.0,2016-09-28,69000.0,70000.0,69000.0,70000.0,459890.0,2016-09-28,11831.0,12218.3,11760.6,12218.3,4514239.0
432,2016-09-29,12069.3,12069.3,11827.9,11827.9,134891.0,2016-09-29,4980.4,5007.6,4953.2,4980.4,1519071.0,2016-09-29,28941.0,29053.0,28199.0,28422.0,2231979.0,2016-09-19,28.8,29.05,28.31,28.39,188092192,2016-09-20,2145.9,2150.8,2139.2,2139.8,0.0,2016-09-20,5256.19,5265.18,5235.42,5241.35,379357536.0,2016-09-29,110588.0,111299.0,110351.0,110588.0,2489690.0,2016-09-29,17149.0,17293.1,16968.8,17058.9,4352091.0,2016-09-29,72000.0,74200.0,72000.0,73200.0,456820.0,2016-09-29,12183.1,12183.1,11795.8,11971.8,1597493.0
433,2016-09-30,11793.5,11827.9,11690.0,11690.0,556509.0,2016-09-30,4980.4,5007.6,4925.9,4980.4,1035832.0,2016-09-30,28422.0,28793.0,28199.0,28422.0,1790050.0,2016-09-20,28.26,28.53,28.13,28.39,138057072,2016-09-21,2144.6,2165.1,2139.6,2163.1,0.0,2016-09-21,5263.65,5299.4,5233.94,5295.18,446645856.0,2016-09-30,110588.0,111299.0,110588.0,110588.0,1186980.0,2016-09-30,17076.9,17076.9,16806.7,16806.7,3984270.0,2016-09-30,73200.0,73300.0,70500.0,70500.0,343210.0,2016-09-30,11760.6,12042.3,11725.4,11971.8,2103718.0
434,2016-10-03,11724.5,11862.4,11690.0,11690.0,203130.0,2016-10-03,5007.6,5252.5,4980.4,5062.0,2149537.0,2016-10-03,28422.0,28645.0,27977.0,28125.0,1650621.0,2016-09-21,28.46,28.5,28.11,28.39,144012736,2016-09-22,2170.9,2180.0,2170.9,2177.2,0.0,2016-09-22,5323.26,5342.88,5320.93,5339.52,415832672.0,2016-10-03,111299.0,111299.0,110746.0,110983.0,1282860.0,2016-10-03,16824.7,17004.9,16680.6,16806.7,2455686.0,2016-10-03,70700.0,71500.0,70500.0,71000.0,125030.0,2016-10-03,11971.8,12042.3,11795.8,11971.8,2109289.0
435,2016-10-04,11690.0,12000.4,11655.5,11931.4,905617.0,2016-10-04,5062.0,5279.7,5062.0,5198.1,2675615.0,2016-10-04,28125.0,28645.0,28051.0,28125.0,2109458.0,2016-09-22,28.59,28.73,28.5,28.66,124295936,2016-09-23,2173.3,2173.8,2164.0,2164.7,0.0,2016-09-23,5327.43,5329.71,5301.63,5305.75,406332128.0,2016-10-04,110983.0,112010.0,110667.0,110983.0,1654310.0,2016-10-04,16896.8,17058.9,16572.5,16860.8,4491051.0,2016-10-04,71000.0,72000.0,70000.0,71100.0,157860.0,2016-10-04,11901.4,12218.3,11866.2,12042.3,2118647.0
436,2016-10-05,11931.4,12310.7,11862.4,12138.3,1898071.0,2016-10-05,5198.1,5361.4,5198.1,5306.9,2388496.0,2016-10-05,28570.0,28645.0,28311.0,28348.0,1188811.0,2016-09-23,28.61,28.7,27.89,28.18,209924608,2016-09-26,2158.5,2158.5,2145.0,2146.1,0.0,2016-09-26,5275.73,5282.27,5254.96,5257.49,376064000.0,2016-10-05,111378.0,111694.0,110904.0,110904.0,985640.0,2016-10-05,16932.8,16932.8,16806.7,16860.8,1114082.0,2016-10-05,71100.0,72200.0,71100.0,71600.0,116800.0,2016-10-05,12042.3,12288.7,11971.8,12183.1,2008900.0
